CODIGO	NOMBRE	DIRECCIO	PROV	CAN	PARR	SOSTENIM	NIVEL
17676	JUAN VICENTE MORALES	CASERIO PAMBILAR	14	3	53	1	2
17677	ALEJANDRO OTOYA BRIONES	BARR. 8 DE JUNIO	8	4	01	1	3
17678	BANCO DEL PICHINCHA	CASERIO SARAMBIZA	14	3	53	1	2
17679	SIMON PLATA TORRES	6 DE DICIEMBRE	8	4	01	1	3
17683	DOMINGO SAVIO	CASERIO EL RECREO	14	3	53	2	2
17684	DR.CAMILO GALLEGOS DOMINGUEZ	AV.6 DE DICIEMBRE	8	4	01	1	3
17686	CABO FRANCISCO TIPANTUÑA	CASERIO TRIUNFO ALTO	14	3	53	1	2
17688	SARGENTO SALVADOR LEON VELOZ	CASERIO EL CISNE	14	3	53	1	2
17689	NUEVA CONCORDIA		8	4	55	1	3
17690	JOSE JOAQUIN OLMEDO	SAN CARLOS DE LIMON CENTRO	14	8	52	1	2
17691	RIO BLANCO	CASERIO LA VICTORIA	14	3	56	1	2
17692	FIDEL ANTONIO SALINAS PELAEZ	CASERIO NUEVA PRINCIPAL	14	3	56	1	2
17693	DOLORES HUGO	CASERIO SAN JORGE	14	3	56	1	2
17694	CORDILLERA DEL CONDOR		14	3	53	1	2
17695	PROFESOR POLIVIO SAQUICELA	SAN JUAN BOSCO	14	8	01	2	2
17696	CENTINELA DEL ZAMORA	CASERIO SAN MARCOS DE TZUTZU	14	8	53	1	2
17697	VICENTE ROCAFUERTE	WACAMBEIS CENTRO	14	8	53	1	2
17698	PORTETE DE TARQUI	CASERIO SANTA ROSA DE PANANZA	14	8	01	1	2
17699	2 DE DICIEMBRE	CASERIO LIBERTAD DE KALAGLAS	14	8	01	1	2
17701	2 DE AGOSTO	SAN MIGUEL DE CONCHAY CENTRO	14	3	56	1	2
17702	RIO ZAMORA	CASERIO LA FLORIDA	14	3	56	1	2
17703	CARLOS AGUILAR VASQUEZ	CASERIO SANTA ROSA DE MAMANGUY	14	3	56	1	2
17706	27 DE NOVIEMBRE	CASERIO 27 DE NOVIEMBRE	14	8	54	1	2
17707	JOSE CORSO	SANTA SUSANA DE CHIVIAZA CENTRO	14	3	57	2	2
17708	RIO AMAZONAS	CASERIO EL PESCADO	14	3	57	2	2
17709	16 DE JULIO	CASERIO EL CARMEN	14	3	57	1	2
17710	24 DE JULIO	CASERIO LA ESPERANZA	14	3	57	1	2
17711	SIN NOMBRE (AYANKAS)	CASERIO AYANKAS	14	3	57	1	2
17712	17 DE DICIEMBRE	CASERIO SAN JOSE OBRERO	14	3	57	1	2
17713	RIO NAMANGOZA	CASERIO LA ORQUIDEA	14	3	57	1	2
17714	EUGENIO ESPEJO	CASERIO CUMZA ALTO	14	3	58	1	2
17715	SANTA TERESITA	CASERIO YUNGANZA	14	3	58	2	2
17716	MIGUEL VALVERDE	CASERIO EL ROSARIO	14	3	58	1	2
17717	NESTOR MOLINA ULLOA	CASERIO VALLE DEL CUMZA	14	3	58	1	2
17718	VELASCO IBARRA	CASERIO METZAMKIM	14	3	58	1	2
17719	24 DE MAYO	URBANIZACION LA FLORIDA	14	5	01	1	2
17720	CONRADO DARDE	CASERIO AGUA GRANDE	14	5	01	2	2
17721	EDMUNDO CHIRIBOGA	CASERIO BELLA UNION	14	5	01	1	2
17722	GIL RAMIREZ DAVALOS	CASERIO EL YUCAL	14	5	01	1	2
17723	MEDARDO ANGEL SILVA	CASERIO SINGUIANTZA	14	5	01	1	2
17724	PRINCESA TOA	CASERIO ALTO COMANCHAY	14	5	01	2	2
17725	REMIGIO CRESPO TORAL	CHUPIANZA CENTRO	14	5	52	1	2
17726	VICTOR MANUEL PEÑAHERRERA	CASERIO LA DELICIA	14	5	52	1	2
17727	RIO NEGRO	CERRADA	14	5	52	1	2
17728	JULIO MATOVELLE	CASERIO CHUPIANZA CHICO	14	5	52	1	2
17729	DANIEL VILLAGOMEZ	TAYUZA CENTRO	14	5	56	2	2
17730	AMERICA	CASERIO SAN SALVADOR	14	5	56	1	2
17731	SAN FRANCISCO	CHINIMBIMI CENTRO	14	5	57	2	2
17732	GABRIELA MISTRAL	EL ACHO CENTRO	14	5	54	1	2
17733	12 DE JULIO	CASERIO CAMBANACA	14	5	54	1	2
17734	JACINTO PANKERRI	CASERIO S.JOSE DE CHINGANAZA	14	5	54	1	2
17735	NUEVA LIMON	CASERIO PLAN GRANDE	14	5	54	2	2
17736	DON BOSCO	PATUCA CENTRO	14	5	53	2	2
17737	RIO PANIA	CASERIO PANIA	14	5	53	2	2
17738	DIEGO DE VACA	COPAL CENTRO	14	5	51	1	2
17739	JOAQUIN SPINELLY	CASERIO PARTIDERO	14	5	51	1	2
17740	LAS ORQUIDEAS	CASERIO LA DOLOROSA	14	5	51	1	2
17741	1 DE MAYO		14	5	51	1	2
17742	JOSE HIPOLITO CARDENAS VARGAS	CASERIO LA LIBERTAD	14	5	51	1	2
17743	GONZALO PIZARRO	CASERIO EL CARMEN (CERRADA)	14	5	51	1	2
17744	TENIENTE HUGO ORTIZ	SANTIAGO CENTRO	14	5	55	2	2
17745	CORDILLERA KUSUMAS		14	8	52	1	2
17746	RIO SANTIAGO		14	8	52	1	2
17747	12 DE OCTUBRE		14	8	52	1	2
17748	MERCEDES NAVARRETE	CARLOS OLSON Y SOR MARIA TRONCATI	14	6	01	2	2
17749	I.D.E.A.(INST.DIDAC.EDUCAD.ASOC.)	ALB.VI ETPA. AV.FCO.ORELLANA 670	9	1	12	5	3
17750	RUMIÑAHUI	KIRUBA	14	6	01	2	2
17751	ARCESIO GONZALEZ VELEZ	ENRIQUE ARIZAGA Y PASTOR BERNAL	14	6	01	1	2
17752	JULIO ENRIQUE PADILLA HERNANDEZ	AV. SUCUA Y R. TORRES	14	6	01	1	2
17753	CIUDAD DE QUITO	BARRIO EL BELEN	14	6	01	1	2
17754	3 DE NOVIEMBRE	CASERIO SAN LUIS DEL UPANO	14	6	01	1	2
17756	MANUELA CAÑIZARES	SANTA MARIANITA CENTRO	14	6	55	1	2
17757	8 DE DICIEMBRE		14	6	01	1	2
17758	JOSE MIGUEL GARCIA MORENO	G.CENTRAL,COOP.CIDROS:AV.P-PEATO.	9	1	14	5	3
17759	PADRE ELIAS BRITO GALARZA		14	6	01	1	2
17760	JORGE WASHINGTON	ALCEDO Y LIZARDO GARCIA    1709	9	1	13	5	3
17761	JORGE CARRERA ANDRADE	CASERIO CEIPA ALTO	14	6	01	1	2
17762	CAMILO GALLEGOS DOMINGUEZ	CASERIO SAIP BAJO	14	6	01	1	2
17763	JUAN MONTALVO	CASERIO HUAMBINIMI	14	6	01	1	2
17764	JUAN XXIII	ELOY ALFARO Y COLOMBIA     2101	9	1	14	4	3
17765	ATAHUALPA		14	6	52	1	2
17766	LUIS FELIPE BORJA	CASERIO COMUNA ALTA	14	6	52	1	2
17767	JULIO AYON	GOMEZ RENDON Y VILLAVICENCIO  937	9	1	01	5	3
17768	CIUDAD DE IBARRA	CASERIO ININKIS	14	6	52	1	2
17769	27 DE FEBRERO		14	6	52	1	2
17770	GALO PLAZA LASSO		14	6	52	1	2
17772	13 DE ABRIL	CASERIO EL TESORO	14	6	52	1	2
17773	EUDOFILO ALVAREZ		14	6	52	1	2
17774	MIGUEL CORDERO DAVILA	LOGRONO CENTRO	14	10	01	1	2
17775	LIBERTADOR BOLIVAR	MAPASINGUE OESTE: AV. 3ERA. Y LA 1ERA.	9	1	12	5	3
17776	CAP. FRANCISCO FLOR M.	YAUPI CENTRO	14	10	51	1	2
17777	CUMANDA	CASERIO YAHPI	14	10	51	1	2
17778	LUIS UQUILLAS R.	VICTOR HUGO BRIONES        605	9	1	13	5	3
17779	TSAWANT		14	7	51	2	2
17781	UNIDAD EDUCATIVA  MARIA AUXILIADORA	BOLIVAR Y 9 DE OCTUBRE	14	1	01	2	2
17782	DOLORES SUCRE	JOSE FELIX PINTADO	14	1	01	2	2
17784	UNIDAD EDUCATIVA DON BOSCO	10 DE AGOSTO Y DON BOSCO	14	1	01	2	2
17785	AMAZONAS	BARRIO AMAZONAS	14	1	01	1	2
17788	MEDARDO ANGEL SILVA	GARCIA GOYENA Y LA 19 AVA  4301	9	1	04	5	3
17790	ORIENTE ECUATORIANO	G.CENTRAL:COOP. J.PENDOLA, MZ.10	9	1	14	5	3
17792	ELOY ALFARO	24 DE MAYO Y SUCRE  -AMAZONAS	14	1	01	1	2
17794	ANTONIO GRANDA CENTENO	RIO BLANCO CENTRO	14	1	64	1	2
17796	PADRE LUIS CAROLLO	CASERIO CAMPO ALEGRE	14	1	64	1	2
17797	ANTONIO NEUMANE	CASERIO LUIS CAROLLO	14	1	64	1	2
17798	LEONARDO RIVADENEIRA	CASERIO METSANKIM	14	1	64	1	2
17800	PEDRO VICENTE MALDONADO	CASERIO 9 DE OCTUBRE	14	1	51	1	2
17801	MANUEL ELISIO MANCHENO	CHIGUAZA CENTRO	14	7	51	1	2
17802	PEDRO CARBO	L.DE GARAICOA Y QUISQUIS   613	9	1	09	5	3
17803	9 DE FEBRERO		14	1	57	1	2
17804	29 DE JUNIO		14	7	51	1	2
17806	SIN NOMBRE (SANTA LUCIA)	RECINTO SANTA LUCIA	14	7	51	1	2
17808	TOBIAS ZANIMBA GAVILANES		14	7	51	1	2
17809	ALFREDO PEREZ GUERRERO		14	1	62	1	2
17810	PEDRO ISAIAS BARQUET	LOS RIOS Y HURTADO         928	9	1	07	5	3
17811	PEDRO OSCAR SALAS BAJAÑA	27 Y GARCIA GOYENA	9	1	04	5	3
17812	JOSE ORDOÑEZ	CASERIO EBEN-EZER	14	1	62	1	2
17813	JORGE DELGADO CABRERA		14	7	51	1	2
17815	RIO SHANGAIME	CASERIO SHANGAIME	14	7	51	1	2
17816	JUANA OLIVA RIVERA	CASERIO SAN JOSE	14	7	51	1	2
17818	SIN NOMBRE (NAJEMPAIM)	CASR NAJEMPAIM	14	7	51	1	2
17819	FACUNDO BAYAS	GENERAL PROANO CENTRO	14	1	53	1	2
17820	REPUBLICA DEL ECUADOR (I.T.S.)	SAN MARTIN Y CORONEL       407	9	1	01	5	3
17821	GENERAL QUISQUIS	CASERIO JIMBITONO	14	1	53	1	2
17822	REINO DE QUITO	SAN MARTIN Y ESMERALDAS    1912	9	1	05	5	3
17823	SONIA SAMANIEGO DUMAS	CASERIO HUACHO	14	1	53	1	2
17824	ANGEL POLIVIO CHAVEZ	CASERIO DOMONO	14	1	56	2	2
17826	FRANCISCO DROWN	CASERIO TUNANTZA	14	9	52	1	2
17828	GONZALO PIZARRO	SECTOR SAN VICENTE	14	1	57	1	2
17829	SIN NOMBRE (KUSUTKA)	CASERIO KUSUTKA	14	9	52	1	2
17830	RIO CHIGUAZA	CASERIO CUMBANTZA	14	9	52	1	2
17832	ECUADOR AMAZONICO	CASERIO CANGAIME	14	9	52	1	2
17834	6 DE MARZO	FCO. DE MARCOS Y P. MONTUFAR	9	1	01	5	3
17835	9 DE NOVIEMBRE		14	9	52	1	2
17838	RIO NAPO	CASERIO YUWINTS	14	9	52	1	2
17839	SPEEDWRITING	AV.9 DE OCTUBRE Y CHIMBORAZO  421	9	1	10	5	3
17840	SIN NOMBRE (PAYASHNIA)	CASERIO PAYASHNIA	14	9	52	1	2
17841	RIO PASTAZA		14	4	54	4	2
17842	PRESIDENTE ALFARO	MACUMA CENTRO	14	9	52	1	2
17844	SIN NOMBRE (WISUI)	CASERIO WISUI	14	9	52	1	2
17848	9 DE JULIO	CASERIO EL EDEN	14	1	56	1	2
17849	JOSE RICARDO MARTINEZ COBO	SAN ISIDRO CENTRO	14	1	56	2	2
17852	JUAN LEON MERA	SEVILLA DON BOSCO CENTRO	14	1	57	2	2
17854	JOSE MEJIA LEQUERICA	CASERIO KUSUIM	14	1	57	2	2
17855	FE Y ALEGRIA	CALLE 42 Y LA C	9	1	04	4	3
17856	SIN NOMBRE (PEDRO TAISH)	CASERIO SAN PEDRO DE TAISH	14	1	57	1	2
17857	DIECINUEVE DE JULIO	EL ORO Y GENERAL VERNAZA	9	14	01	5	3
17858	ANGEL NOGUERA VILLAREAL	CASERIO SANTA ANA	14	1	57	1	2
17860	CIUDAD DE MACAS	COMUNIDAD GUADALUPE	14	1	57	1	2
17861	VICENTE ANDA AGUIRRE		14	1	57	1	2
17862	VALDIVIA	GOMEZ RENDON Y LA 9NA.     3212	9	1	06	5	3
17863	BOSCO ASAMAT		14	1	57	1	2
17865	VEINTE DE ABRIL	ELOY ALFARO Y MANABI       503	9	1	08	4	3
17866	LEOPOLDO BENITEZ	COMUNIDAD EL BARRANCO	14	1	57	1	2
17867	GRANCOLOMBIANO	CDLA. LAS TEJAS MZ. 16 V.4	9	1	14	5	3
17868	FRANCISCO DE ORELLANA	CASERIO SANTA ROSA	14	1	57	1	2
17870	GONZALO DIAZ DE PINEDA	COMUNIDAD UYUNTSA	14	1	57	1	2
17872	RIO UPANO		14	1	57	1	2
17873	VEINTICUATRO DE MAYO	"LOT.CORDILL.CONDOR ""FLOR BASTION"""	9	1	12	5	3
17874	GABINO RIVADENEIRA		14	1	57	1	2
17875	GAMALIEL°	CDLA. LA CHALA:AV. 1ERA.Y LA 11AVA.	9	1	04	4	3
17877	RIO YUQUIPA	COMUNIDAD YURANK	14	1	57	1	2
17878	SIN NOMBRE (PIKIUR)	CASERIO PIKIUR	14	1	57	1	2
17880	VICENTE LEON	PIO MONTUFAR Y C.NAJERA    1130	9	1	02	5	3
17881	20 DE MARZO	CASERIO SEPTIMA COOPERATIVA	14	7	51	1	2
17887	SIN NOMBRE (VERACRUZ)		14	1	57	1	2
17888	GLORIA GORELIK	LETAMENDI Y CHIMBORAZO     400	9	1	01	5	3
17889	VICTORIA MERINO	CASERIO TRES MARIAS	14	1	58	1	2
17891	VICTOR REINOSO	CASERIO LUZ DE AMERICA	14	1	58	1	2
17893	PAQUISHA	CASERIO SEXTA COOPERATIVA	14	7	51	1	2
17894	RIO MORONA	TAISHA CENTRO	14	9	01	1	2
17895	LOS SHIRYS	JOSE MASCOTE Y C.BALLEN    1401	9	1	12	5	3
17896	RIO MACUMA		14	9	52	1	2
17897	RIO KUSUIM		14	1	63	1	2
17900	PANINTS		14	9	53	1	2
17902	GUILLERMO ROHDE AROSEMENA	AV.25 DE JULIO Y FCO. SEGURA 4602	9	1	05	4	3
17903	SHIRAM		14	9	53	1	2
17904	GENERAL PROAÑO	CASERIO LA LIBERTAD	14	9	01	1	2
17905	FRANKLIN VERDUGA LOOR (I.T.S)	CDLA.NAVAL NORTE MZ 5 S 9-10	9	1	12	5	3
17907	LUZ DE AMERICA	CASERIO 3 DE NOVIEMBRE	14	9	01	1	2
17908	26 DE AGOSTO	SAN JOSE DE MORONA CENTRO	14	1	63	1	2
17909	AMAZONICO 25 DE JUNIO	CASERIO LA UNION	14	1	63	1	2
17910	MARISCAL SUCRE	CASERIO SAN VICENTE	14	1	60	1	2
17911	HISPANOAMERICANO	CDLA.LOS ALMENDROS:J.\CUADRA M.C9	9	1	14	5	3
17912	BALAO	BALAO	9	3	01	1	3
17915	PABLO WEBER CUBILLO	KM. 67 VIA GUAYAQUIL-SALINAS	9	1	52	1	3
17917	CARLOS JULIO AROSEMENA TOLA	LA 1RA. Y AV. PRINCIPAL	9	1	16	1	3
17918	INDOAMERICA	AV.JORGE PEREZ CONCHA      216	9	1	12	5	3
17919	INTERNATIONAL SCHOOL	CDLA.LA SAIBA: MZ.Q, 6TA.Y C.G	9	1	14	5	3
17921	SEK INTERNACIONAL	VIA SALINAS KM. 20.5	9	1	15	5	3
17922	PLAYAS DE VILLAMIL	AV.MENENDEZ Y LA MERCED	9	21	01	1	3
17923	BILINGUE DE LAS AMERICAS	CDLA. NAVAL NORTE: MZ. 4 V. 7	9	1	12	5	3
17924	I.D.E.A. INST.DIDACT.DE EDUC.ASO.	C.ALBORADA,VI.ETPA.FCO.OREL.67O-2	9	1	12	5	3
17925	JOSE MARIA DE VILLAMIL JOLY GRAL.	VIA SAN ANTONIO PLAYAS	9	21	01	5	3
17926	INSTITUTO COELLO	AV.OLMEDO Y BOYACA         410	9	1	08	5	3
17927	RASHID TORBAY	AV.15 DE AGOSTO	9	21	01	1	3
17928	SUDAMERICANO	COSTANERA DEL SALADO       637	9	1	12	5	3
17929	FRANCISCO TAMARIZ VALDIVIESO	LUIS CORDERO 14-44	1	1	01	1	3
17930	LUIS FERNANDO VIVERO	AGUIRRE IRRIZARRI	9	1	56	1	3
17931	CANADIENSE	URDESA,JORGE PEREZ CONCHA  801	9	1	12	5	3
17932	PUNA	BARRIO LINDO	9	1	57	1	3
17933	INSTITUTO NACIONAL	SUCRE Y BOYACA             533	9	1	10	5	3
17935	PRIMERO DE JUNIO	CALLE LEON FEBRES CORDERO	9	1	58	1	3
17937	FRANKLIN VERDUGA (I.T.S.)	CDLA.NAVAL NORTE MZ 5 S 9-10	9	1	12	5	3
17938	DURAN	SIBAMBE Y VELASCO IBARRA	9	7	01	1	3
17939	MANUEL CORRAL JAUREGUI	JIJON Y CAAMAÑO 2-27	1	1	02	1	3
17940	JOSE MIGUEL GARCIA MORENO	G.CENTRAL: COOP.CIDROS, MZ.1, V.1	9	1	14	5	3
17941	JAVIER	KM 5 1/2 VIA A LA COSTA	9	1	12	4	3
17942	ELOY ALFARO	CDLA. ABEL GILBERT PONTON	9	7	01	1	3
17943	JOHN F. KENNEDY	TUNGURAHUA Y LUQUE         707	9	1	07	5	3
17944	TIWINTZA AMAZONICO	CDLA.ABEL GILBERT II ETAPA	9	7	01	1	3
17945	CESAR DAVILA ANDRADE	MEDARDO A.SILVA 2-30	1	1	02	1	3
17946	ELOY ALFARO	CDLA. ABEL GILBERT PONTON	9	7	01	1	3
17947	MADRE LAURA	SIBAMBE Y BABAHOYO	9	7	01	5	3
17948	PRESIDENTE VICENTE RAMON ROCA	VILLA MERCEDES	9	2	01	1	3
17949	TEODORO ALVARADO GARAYCOA	ALFREDO BAQUERIZO MORENO	9	2	01	1	3
17951	SAN VICENTE DEL BUA		8	4	01	1	3
17952	BALZAR	BALZAR	9	4	01	1	3
17953	VEINTISEIS DE SEPTIEMBRE	VINCES Y AV.DEL ESTUDIANTE	9	4	01	1	3
17954	CIUDAD DE BALZAR	MANGA REAL DE BALZAR-LAS PIEDRAS	9	4	01	1	3
17955	COLIMES	VIA OLMEDO Y JUAN QUIJIJE	9	5	01	1	3
17956	LA UNION	URBANIZACION MARANATHA	8	4	55	1	3
17957	VICTOR MANUEL PENAHERRERA		8	4	55	1	3
17958	VICTOR MANUEL PENAHERRERA		8	4	55	1	3
17959	ESMERALDAS		8	4	53	1	3
17961	CARLOS MARIA DE LA CONDAMINE		8	4	55	5	3
17962	CRISTO REDENTOR	JULIO ESTUPIÑAN TELLO	8	4	54	2	3
17963	EL QUITEÑO LIBRE		8	4	51	1	3
17964	GUAYLLABAMBA		8	4	55	1	3
17965	LA ABUNDANCIA		8	4	55	1	3
17966	JULIO AYON	GOMEZ RENDON 937 Y VILLAVICENCIO	9	1	01	5	3
17967	ANTONIO AVILA MALDONADO	GALAPAGOS 1-24	1	1	12	1	3
17968	QUITO DE LA UNION		8	4	55	1	3
17969	JULIAN CORONEL DR.	CDLA. FAE: MZ. 33 # 10	9	1	12	5	3
17970	BATALLA DE PICHINCHA		8	4	53	1	3
17971	JEFFERSON	KM.6 1/2 VIA A LA COSTA	9	1	12	5	3
17972	PROVINCIA DE ESMERALDAS		8	4	53	1	3
17973	MALIMPIA		8	4	53	1	3
17974	JORGE WASHINGTON	ALCEDO Y LIZARDO GARCIA    1709	9	1	13	5	3
17975	ERNESTO VELASQUEZ KUFFO	ENTRADA A RECINTO EL LIBERTADOR	8	4	01	1	3
17976	ANTONIO AVILA MALDONADO	GALAPAGOS 1-24	1	1	12	1	3
17977	JESUS DE NAZARETH	CDLA. LAS ACACIAS: J. DE ANTEPARA	9	1	14	4	3
17978	SAN LORENZO	AV. CARCHI S/N	8	5	01	2	3
17979	I.T.S. FRANCISCO FEBRES CORDERO	HERMANO MIGUEL 10-33	1	1	04	1	3
17981	LA ASUNCION	CDLA. MARTHA BUCARAM DE ROLDOS	9	1	12	4	3
17982	INST. SUP. RIOBAMBA (D)	AVDA PANAMERICANA NORTE S/N	6	1	01	1	3
17983	CARLOS CUEVA TAMARIZ	LUIS CORDERO 6-30	1	1	04	1	3
17985	LA INMACULADA	ELOY ALFARO Y C. DESTRUGE  2101	9	1	14	4	3
17987	CARLOS CUEVA TAMARIZ	LUIS CORDERO 6-30	1	1	04	1	3
17988	CAPITAN EDMUNDO CHIRIBOGA GONZALEZ (D)	AVENIDA 9 DE OCTUBRE Y GARCIA MORENO	6	1	01	1	3
17989	13 DE MAYO (PLANTEL CENTRAL)		8	2	01	1	3
17990	MANUEL J. CALLE	FRANCISCO CALDERON 4-54	1	1	05	1	3
17991	JOSE OTILIO RAMIREZ REINA	PALESTINA	8	5	01	1	3
17992	LA PROVIDENCIA	ELOY ALFARO Y GOMEZ RENDON 1003	9	1	08	4	3
17993	REPUBLICA DE ISRAEL	LA MERCED 16-36	1	1	05	1	3
17994	10 DE AGOSTO	10 DE AGOSTO	8	5	01	2	3
17995	LETRAS Y VIDA	CDLA.LOS ESTEROS:ENTRADA 2DA.MZ.	9	1	14	5	3
17996	UNIDAD EDUCATIVA SAN FELIPE NERI	VELASCO 24-38 Y VELOZ	6	1	02	2	3
17997	22 DE MARZO	BARRIO 26 DE AGOSTO	8	5	01	1	3
17998	LIBERTADOR BOLIVAR	MAPASINGUE OESTE: LA 3ERA Y AV.1ERA.	9	1	12	5	3
17999	SANTA MARIANA DE JESUS	5 DE JUNIO 25-52	6	1	02	4	3
18000	REPUBLICA DE ISRAEL	LA MERCED 16-36	1	1	05	1	3
18003	CARLOS ARIZAGA VEGA	VALLE Y RICAURTE	1	1	05	1	3
18004	INST. SUP. JUAN DE VELASCO (D)	AVENIDA CHIMBORAZO 11-56 Y CUBA	6	1	02	1	3
18005	PATRIA ECUATORIANA		8	5	52	1	3
18006	LICEO PANAMERICANO	KM. 3 1/2 VIA A SAMBORONDON	9	16	01	4	3
18007	MIGUEL MORENO ORDOÑEZ	VEGA MUÑOZ 13-08	1	1	01	1	3
18008	BARON DE CARONDELET		8	5	54	1	3
18009	LICEO NAVAL	AV. P. MENENDEZ GILBERT	9	1	12	5	3
18010	OCTAVIO CORDERO PALACIOS	MARISCAL LAMAR S/N.	1	1	06	1	3
18011	CAMILO GALLEGOS TOLEDO	PARQUE SESQUICENTENARIO	6	1	01	1	3
18012	ALEJANDRO JARAMILLO CASTILLO		8	1	04	1	3
18014	LICEO PSICOPEDAGOGICO	CHIMBORAZO Y ARGENTINA     2306	9	1	01	5	3
18015	ISLA LUIS VARGAS TORRES		8	1	66	1	3
18016	OCTAVIO CORDERO PALACIOS	MARISCAL LAMAR S/N.	1	1	06	1	3
18017	LICEO NORTEAMERICANO	CDLA.ALAMOS: MZ.24, S.8	9	1	12	5	3
18018	SAN FRANCISCO	TARQUI 10-63	1	1	06	1	3
18022	INSTITUTO PEDAGOGICO DON BOSCO	ESPEJO Y ELOY ALFARO	8	1	03	2	3
18023	MIGUEL MERCHAN OCHOA	RICARDO MUÑOZ DAVILA 3-43	1	1	12	1	3
18024	ROBERTO LUIS CERVANTES MONTAÑO	MALECON Y ROCAFUERTE	8	1	03	1	3
18025	LUIS UQUILLAS R.	VICTOR H. BRIONES          605	9	1	13	5	3
18026	SAGRADO CORAZON DE JESUS	OLMEDO Y ESPEJO	8	1	03	2	3
18027	MIGUEL MERCHAN OCHOA	RICARDO MUÑOZ DAVILA 3-43	1	1	12	1	3
18028	ANGEL NEIRA TORRES		8	1	53	5	3
18029	LANDY LOPEZ DOMINGUEZ	SEIS DE MARZO Y BRASIL     2206	9	1	02	5	3
18030	MANUELA GARAICOA DE CALDERON	AV. 24 DE MAYO	1	1	09	1	3
18032	MARIA AUXILIADORA	P.ICAZA Y BAQUERIZO MORENO 434	9	1	03	4	3
18033	CESAR ANDRADE Y CORDERO	QUITEÑO LIBRE 4-15	1	1	09	1	3
18035	CIUDAD DE CUENCA	DEL SAUCO S/N.	1	1	11	1	3
18036	MARIA CLEMENTINA ROCA DE PEÑA	CDLA.9/OCTUBRE: 1RA. Y LA 6TA.	9	1	14	4	3
18037	ESMERALDAS	AV. MALDONADO 1107 Y 10 DE AGOSTO	8	1	03	1	3
18038	ECUADOR	3 DE NOVIEMBRE S/N	1	1	11	1	3
18039	ECUADOR	3 DE NOVIEMBRE S/N.	1	1	11	1	3
18040	JOSE BAZURTO	BARRIO NUEVOS ORIZON	8	1	03	5	3
18041	U.N.E.	SUCRE Y MANABI (ESC.JUAN MONTALVO)	8	1	03	1	3
18042	VICTOR GERARDO AGUILAR	GASPAR SANGURIMA 1-01	1	1	11	1	3
18043	21 DE SEPTIEMBRE	MANUELA CAÑIZAREZ Y OLMEDO	8	1	03	1	3
18044	CARLOS CONCHA TORRES	SUCRE Y MANABI	8	1	03	1	3
18045	REMIGIO ROMERO Y CORDERO	QUININDE Y TEAONE	8	1	03	1	3
18046	SANTA MARIA MAZZARELLO	MALDONADO Y J. DE ANTEPARA 1403	9	1	05	2	3
18047	MATILDE AMADOR SANTISTEVAN	CDLA.KENNEDY: 3RA.ENTRE LA F Y G	9	1	12	4	3
18048	MANUELA CAÑIZARES	AMAZONAS Y LA 29	9	1	04	5	3
18051	ESMERALDAS LIBRE	CARLOS CONCHA	8	1	03	1	3
18052	MEDARDO ANGEL SILVA	GARCIA GOYENA Y LA 19	9	1	04	5	3
18054	NARCISA DE JESUS MARTILLO MORAN	AV. QUITO Y EL ORO         3730	9	1	05	4	3
18055	NUESTRA MADRE DE LA MERCED	CDLA.KENNEDY: CALLE F	9	1	12	4	3
18056	ESMERALDAS LIBRE	CALLE CARLOS CONCHA	8	1	03	1	3
18058	INST. SUP. RIOBAMBA (N)	AVENIDA PANAMERICANA NORTE S/N.	6	1	01	1	3
18060	UNE DEL AZUAY	PASEO CANARIS S/N.	1	1	13	1	3
18061	O'NEIL	CDLA. LA CHALA: AV. 3ERA.	9	1	06	4	3
18062	INST. TEC. SUP. ELOY ALFARO	SUCRE Y MURIEL	8	1	03	1	3
18063	I.T.S. AGRONOMICO SALESIANO		1	5	53	2	3
18064	ORIENTE ECUATORIANO	GUASMO CENTRAL:COOP PENDOLA MZ.10	9	1	14	5	3
18065	UNIDAD EDUCATIVA NUESTRA SEÑORA DE FATIM	CARABOBO 22-42 Y 10 DE AGOSTO	6	1	01	4	3
18066	PEDRO OSCAR SALAS BAJAÑA	27 Y GARCIA GOYENA	9	1	04	5	3
18067	MANUEL CORDOVA GALARZA	BAÑOS	1	1	51	1	3
18069	INST. SUP. CARLOS CISNEROS (N)	MEXICO 07-56 Y LA PAZ	6	1	02	1	3
18071	PEDRO CARBO	L.DE GARAICOA Y QUISQUIS   613	9	1	09	5	3
18074	PEDRO ISAIAS BARQUET	LOS RIOS Y HURTADO         928	9	1	07	5	3
18077	PESTALOZZI	ALBORADA: MZ. L-Q V.10	9	1	12	4	3
18078	PEDRO VICENTE MALDONADO (D)	1ERA. CONSTITUYENTE 24-36 Y ESPA A	6	1	03	1	3
18081	15 DE NOVIEMBRE	HURTADO Y TUNGURAHUA	9	1	10	5	3
18082	HERLINDA TORAL	RIO MALACATOS 3-143	1	1	13	1	3
18083	OCTAVIO CORDERO PALACIOS	G.SUR: MARCOS NORIEGA Y STA.ROSA	9	1	14	5	3
18084	MIGUEL ANGEL LEON PONTON (D)	GARCIA MORENO Y LUZ ELISA BORJA	6	1	03	1	3
18086	REPUBLICA DEL ECUADOR (ITS)	SAN MARTIN Y CORONEL       407	9	1	01	5	3
18087	JUAN XXIII	AV. 6 DE DICIEMBRE	8	4	01	2	3
